"AS07_RosenbaumDoktrin" "AS10_acht" "AS10_daemmerung" "AS10_drei" "AS10_eins" "AS10_elf" "AS10_fünf" "AS10_neun" "AS10_outtake" "AS10_sechs" "AS10_sieben" "AS10_Tschick" "AS10_vier" "AS10_zehn" "AS10_zwei" "AS1011_zwölf" "AS10R_rueck1" "AS10R_rueck10" "AS10R_rueck2" "AS10R_rueck3" "AS10R_rueck4" "AS10R_rueck5" "AS10R_rueck6" "AS10R_rueck7" "AS10R_rueck8" "AS10R_rueck9" "AS11_achtzehn" "AS11_dreizehn" "AS11_einundzwanzig" "AS11_fuenfzehn" "AS11_neunzehn" "AS11_Sand" "AS11_sechzehn" "AS11_siebzehn" "AS11_vierzehn" "AS11_zwanzig" "AS11_zweiundzwanzig" "AS1112_dreiundzwanzig" "AS12_achtundzwanzig" "AS12_dreissig" "AS12_dreiunddreissig" "AS12_einunddreissig" "AS12_fuenfundzwanzig" "AS12_neunundzwanzig" "AS12_sechsundzwanzig" "AS12_siebenundzwanzig" "AS12_vierunddreissig" "AS12_vierundzwanzig" "AS12_zweiunddreissig" "AS1213_fuenfunddreissig" "AS13_achtunddreissig" "AS13_einunddreissig" "AS13_neununddreissig" "AS13_schluss" "AS13_sechsunddreissig" "AS13_siebenunddreissig" "AS13_vierzig" "AS13_zweiunddreissig"
"schicksals" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schiene" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schlaff" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schlaflos" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293944738389183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0 0 0.127226463104326 0 0 0 0.0724112961622013 0 0 0 0 0 0.0720980533525595 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schlafsack" 0 0 0 0 0 0 0 0 0 0 0 0.00783379813868956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schlau" 0 0 0 0 0 0 0 0 0 0.0609756097560976 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schleim" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schlenkerte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schleppende" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schlieãÿt" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0.0684462696783025 0 0 0 0 0 0 0 0.0790513833992095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0626959247648903 0 0 0
"schluckte" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schlugen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schmã" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schmales" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schmeckte" 0 0 0 0 0 0 0 0 0 0 0 0.00470027888321374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schnur" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0962463907603465 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0609013398294763 0 0 0 0 0 0 0 0 0 0 0 0
"schrank" 0 0 0 0 0 0.0864304235090752 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schreibmaschine" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schuh" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0636942675159236 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schultag" 0 0 0 0 0 0 0 0 0 0 0 0.00470027888321374 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schwindet" 0 0 0 0.0466200466200466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0836120401337793 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0.000797410012280114 0 0 0 0 0 0 0.0520562207183758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schwitzend" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schwitzte" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schwummrigkeit" 0 0 0 0 0 0 0 0 0 0 0 0 0.0631313131313131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0544959128065395 0 0 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"science" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0.000797410012280114 0 0 0 0 0.0700280112044818 0 0 0 0 0 0 0 0.0753579502637528 0 0 0 0 0 0 0 0 0 0 0 0 0
"sechsjã" 0 0 0 0 0 0 0 0 0 0 0 0.00783379813868956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"seelische" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0344115622849277 0 0 0 0 0 0.0554323725055432 0 0 0 0.0465983224603914 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"seh" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sehnsucht" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293944738389183 0 0 0 0 0 0 0 0 0 0 0 0 0.0544959128065395 0 0.0636942675159236 0 0.000797410012280114 0 0 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"seinerzeit" 0 0 0 0 0 0 0 0 0 0.121951219512195 0 0 0.021043771043771 0 0.0293944738389183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"seitenfenster" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"seltsam" 0.0478011472275335 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0 0 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"seltsame" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0.0609013398294763 0 0 0 0 0 0 0 0 0 0 0 0
"ses" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0.0790513833992095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sichtfeld" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0.0636942675159236 0.0313774709758393 0 0 0 0 0 0 0.0724112961622013 0 0 0 0 0 0 0.0753579502637528 0 0 0 0 0 0 0 0 0 0 0 0 0
"singt" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0.07627765064836 0.0587889476778366 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sinngemã" 0.0478011472275335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0.000797410012280114 0 0 0 0 0.0700280112044818 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0906618313689937 0 0 0 0 0 0 0
"smalltalk" 0 0.0533333333333333 0 0 0 0 0 0 0 0.0609756097560976 0.0419463087248322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0962463907603465 0 0 0 0 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"solches" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sommers" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0.141643059490085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sonderbare" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0836120401337793 0 0.16 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sonnenuntergang" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0.000797410012280114 0 0 0 0 0 0 0.0520562207183758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156494522691706 0
"sowohl" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.171379605826907 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0.0724112961622013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sozialleben" 0 0 0 0 0 0 0 0.0807102502017756 0 0 0.0419463087248322 0 0.021043771043771 0 0 0 0 0.0856898029134533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0489715964740451 0 0
"spannend" 0 0 0 0 0 0 0 0 0 0 0 0.00783379813868956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"spannte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"spazieren" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0.021043771043771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.080450522928399 0 0 0 0 0.20703933747412
"spazierte" 0 0 0 0 0 0 0 0 0 0 0 0.00470027888321374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"spiegelbild" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"spiele" 0 0 0 0.0466200466200466 0 0 0 0 0 0 0.0419463087248322 0 0 0 0 0.068073519400953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000797410012280114 0 0 0 0 0 0 0.0520562207183758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"spieler" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0.0293944738389183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156494522691706 0
"spielplatz" 0 0 0 0 0 0 0 0 0 0 0 0.00783379813868956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"spielte" 0 0 0 0 0 0 0 0 0.0887311446317657 0 0 0 0.021043771043771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0609013398294763 0 0 0 0 0 0 0 0 0 0 0 0
"spitznamen" 0 0 0 0 0 0 0 0 0 0 0 0.00783379813868956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sprachlich" 0 0.0533333333333333 0 0 0 0 0 0 0 0 0 0 0.021043771043771 0 0.0587889476778366 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sprengstoff" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"springen" 0 0 0 0 0 0 0 0 0 0 0.0419463087248322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.141643059490085 0 0 0 0 0 0 0.167644593461861 0 0 0 0 0.0855431993156544 0 0 0 0 0 0
"ssigen" 0 0.0533333333333333 0 0.0466200466200466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0626959247648903 0 0 0
"staat" 0.0478011472275335 0 0 0.0466200466200466 0 0 0 0 0 0 0 0 0 0 0 0.068073519400953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0838222967309304 0 0 0 0 0 0 0 0 0 0 0
"stadtplan" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stampfte" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"standspur" 0 0 0 0 0 0 0 0 0 0 0 0.00783379813868956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stank" 0 0 0 0 0 0 0 0 0 0 0 0.00470027888321374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"steinstufen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0.000797410012280114 0 0 0 0 0 0 0 0 0 0.0664010624169987 0.0576368876080692 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156494522691706 0
"stelzen" 0 0 0 0 0 0 0 0 0 0 0 0.00470027888321374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stengebirge" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sternen" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20703933747412
"stet" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0838222967309304 0 0 0 0 0 0 0 0 0 0 0
"stirnseite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stoãÿen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0.0520562207183758 0 0 0 0 0 0 0.0609013398294763 0 0 0 0 0 0 0 0 0 0 0 0
"strahlenschaden" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0 0 0.127226463104326 0 0 0 0 0.0520562207183758 0 0 0 0 0.0720980533525595 0 0 0.0838222967309304 0 0 0 0 0 0 0 0 0 0 0
"strahlentherapeutin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293944738389183 0 0 0 0 0 0.16 0 0 0 0 0 0 0 0 0 0.0313774709758393 0 0 0.254452926208651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"streichen" 0 0 0 0.0466200466200466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0.0664010624169987 0 0 0.0753579502637528 0 0 0 0 0.133689839572193 0 0 0 0 0 0 0 0
"streifte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"streit" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"strohhalm" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0 0 0 0 0 0.0720980533525595 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"studiert" 0.0478011472275335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0636942675159236 0 0.00159482002456023 0 0 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"studierte" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"stundenkilometern" 0 0 0 0 0 0 0 0 0 0 0 0.00626703851095165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"suchst" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sumpf" 0 0 0 0 0 0 0 0 0 0 0 0.00626703851095165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sz" 0 0.106666666666667 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0626959247648903 0 0 0
"szenen" 0 0 0 0 0 0 0 0 0 0 0.0419463087248322 0 0.0420875420875421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.080450522928399 0 0 0 0 0
"tags" 0 0 0 0 0 0.0864304235090752 0 0 0 0 0 0 0 0 0 0 0.0688231245698555 0 0 0 0 0 0.0554323725055432 0 0 0 0 0.0544959128065395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tankwart" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tastatur" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0344115622849277 0 0 0 0.16 0.0862068965517241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0720980533525595 0.0753579502637528 0 0 0 0 0 0 0 0 0 0 0 0 0
"taten" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0489715964740451 0 0
"taube" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"taumelnd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00398705006140057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tausend" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0.0790513833992095 0 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0626959247648903 0 0 0
"teilchen" 0 0.0533333333333333 0.485436893203884 0 0 0 0 0 0 0 0.0419463087248322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0636942675159236 0 0.000797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"teilte" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"telefonbuch" 0 0 0 0 0 0.0864304235090752 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
